GODIX N048.21.45.000 W000.02.33.000
GODOV N049.09.37.800 E000.22.22.199
GOFOG N046.01.04.699 E004.21.08.302
GOGRU N048.36.19.501 W004.24.23.900
GOGUX N048.14.30.800 E002.44.14.302
GOKAS N043.43.14.599 E002.06.23.000
GOLEB N046.03.06.001 E006.33.45.000
GOMAM N043.34.04.001 E000.54.33.001
GOMDA N048.02.31.200 W001.29.47.602
GOMET N045.21.36.698 E005.29.16.800
GONEK N048.07.12.000 E000.36.11.999
GONIV N043.12.37.699 E006.40.45.098
GONOX N049.38.11.602 E001.55.21.500
GONPO N045.42.12.100 E000.31.17.501
GONTO N043.27.20.999 E007.35.29.501
GONUP N043.27.38.999 E000.45.32.000
GOPAT N041.19.59.999 E008.26.38.000
GOPIN N047.02.31.999 W003.40.50.999
GORET N047.57.07.999 E004.01.53.000
GORIT N042.43.00.998 E008.31.41.002
GOSAD N044.06.36.000 E001.45.33.998
GOTED N047.31.30.000 E005.27.24.998
GOTRO N049.35.15.000 E001.12.49.000
GOVNA N045.52.41.401 E005.34.10.301
GT27A N049.23.49.420 E006.26.31.600
GT27B N049.23.56.018 E006.26.35.048
GTQ31 N049.27.14.461 E006.24.24.998
GTQ40 N048.21.56.099 E007.04.50.362
GUERE N046.11.24.000 E002.05.21.998
GULDA N049.23.07.001 W001.55.03.000
GUNPI N043.08.35.999 E009.11.30.001
GURGO N046.20.55.792 E003.49.45.620
GURPA N043.01.07.000 E008.17.11.000
GUSON N046.28.27.001 E001.28.40.001
HORRO N041.39.54.500 E008.34.27.502
HP410 N045.08.26.401 E003.42.56.200
HP520 N045.02.04.301 E003.47.55.399
HP522 N045.11.37.601 E003.50.07.901
HP524 N045.18.37.501 E003.44.38.800
HR12 N047.28.10.999 E006.59.39.998
HV401 N046.07.34.702 E004.45.32.198
HV402 N046.07.43.201 E004.31.09.599
HV406 N046.07.39.202 E004.38.20.900
HV408 N046.02.39.300 E004.38.14.798
HV410 N045.52.27.998 E004.38.02.501
HY410 N046.38.53.300 E003.44.30.700
HY411 N046.30.44.399 E003.51.34.099
HY430 N046.31.51.899 E003.23.08.999
IAY30 N049.48.00.601 E002.36.59.900
IBA29 N044.06.21.100 E000.49.26.900
IBABA N046.52.37.999 E005.25.14.999
IBD05 N044.43.10.700 W000.52.14.099
IBD11 N044.52.25.601 W000.55.53.800
IBD23 N044.59.16.699 W000.29.12.700
IBD29 N044.45.50.101 W000.24.32.400
IBDER N044.39.47.002 E001.03.02.002
IBDIT N047.57.04.000 W004.53.02.800
IBE09 N044.50.13.402 E000.16.55.402
IBE27 N044.48.29.599 E000.48.50.800
IBERA N049.30.29.999 E006.16.30.000
IBERU N050.35.48.001 E002.27.24.001
IBF11 N043.37.23.099 E001.08.12.199
IBF29 N043.27.38.801 E001.37.05.200
IBI03 N046.24.54.731 E000.09.34.740
IBI21 N046.45.42.818 E000.27.25.268
IBILI N043.16.54.098 E005.11.55.100
IBISU N047.05.32.201 W004.38.19.601
IBK17 N046.23.38.900 E002.18.28.598
IBL21 N046.02.16.699 E001.20.50.201
IBLEL N047.10.35.299 E002.57.07.999
IBLEX N048.07.18.998 W002.37.36.001
IBODI N046.57.13.000 E005.54.00.000
IBP31 N043.16.17.501 W000.12.47.700
IBRAP N042.21.41.699 E002.03.30.701
IBRIG N050.49.19.301 E001.55.02.899
IBS27 N044.21.56.099 W000.56.05.899
IBSUS N047.30.52.999 W001.07.01.999
IBT20 N043.21.02.002 E000.04.51.499
IBUMO N049.15.41.000 W000.38.25.901
IBX29 N045.07.55.301 E001.01.33.802
IBZ09 N043.27.57.398 W001.44.15.400
IBZ27 N043.28.14.999 W001.15.43.301
IC06Y N044.27.23.602 W001.17.20.000
IC06Z N044.26.00.802 W001.20.13.801
IC24Y N044.36.39.899 W000.57.42.599
IC24Z N044.37.28.801 W000.55.58.300
ICI09 N043.54.37.501 E001.49.25.702
ICI27 N043.54.54.799 E002.22.54.001
ICK14 N043.43.20.500 E002.06.16.801
ICR13 N044.32.25.400 E002.15.10.199
ICY28 N045.35.56.900 W000.44.54.200
IDAVO N046.14.49.999 E004.57.49.000
IDAXA N049.51.41.000 E003.38.60.000
IDBOV N045.51.16.898 W003.19.34.799
IDELO N043.02.56.699 E005.03.00.101
IDH18 N043.51.06.300 E000.36.51.502
IDH36 N043.31.36.700 E000.35.10.702
IDLAB N049.31.45.700 E001.22.16.900
IDMIB N049.05.48.199 W004.02.40.999
IDN30 N045.46.57.698 W000.44.39.901
IDNUN N047.06.26.100 W002.33.11.401
IDOKO N050.20.26.002 E003.52.23.002
IDOSA N049.44.30.001 E005.52.10.999
IDOVU N050.11.40.999 E003.50.10.000
IDRIK N047.35.58.999 W003.38.29.000
IEV07 N047.23.38.101 E005.24.35.100
IFFEN N048.07.18.998 W002.05.10.000
IFK27 N046.27.21.802 W000.33.50.602
IGA01 N047.56.43.199 E007.18.40.799
IGA19 N048.18.46.699 E007.25.05.801
IHP33 N044.54.08.399 E003.54.06.300
IHY26 N046.33.56.002 E003.45.28.102
IJL22 N049.11.39.998 E006.30.57.200
IJY23 N049.07.48.101 E006.04.08.400
IKB16 N042.43.44.602 E009.29.42.202
IKB34 N042.20.45.301 E009.34.12.500
IKF05 N041.22.45.599 E008.55.12.400
IKF23 N041.39.23.501 E009.19.19.499
ILB18 N045.51.37.699 E005.51.43.200
ILC26 N045.49.14.002 E003.31.09.901
ILROU N042.42.19.199 E008.47.31.700
ILW15 N045.04.05.002 E002.16.36.901
ILX03 N046.41.15.601 E001.33.50.800
ILX21 N047.02.42.000 E001.54.19.300
IMH17 N045.46.12.500 E004.16.02.201
IMH35 N045.19.12.601 E004.19.27.502
IMK10 N043.14.24.000 E002.00.09.601
IMK28 N043.11.36.100 E002.35.00.600
IMP33 N042.35.24.400 E002.59.55.799
IMU09 N043.20.11.198 E003.06.55.901
IMU27 N043.18.28.800 E003.37.25.298
IN15L N046.37.12.202 E003.49.41.200
IN33R N046.12.31.900 E004.11.53.002
INB12 N044.38.53.902 E003.14.38.299
INBAB N045.34.25.000 W003.48.36.000
INGOD N044.48.02.599 E004.01.43.298
INGOR N049.21.51.998 W000.15.00.000
INGUV N045.31.46.801 E005.07.00.300
INKIR N040.42.38.999 E006.09.25.999
INKUD N049.30.53.302 E003.01.59.801
INLOV N043.18.54.000 E007.52.14.599
INPAX N049.24.29.002 E001.10.46.999
INPEK N040.09.29.002 E005.33.36.000
INPER N048.23.37.000 E001.43.35.000
INROX N045.38.34.800 W003.20.15.601
INRUN N048.59.52.199 E003.04.44.400
INSEB N048.03.04.298 E003.31.33.200
INSOG N048.03.27.000 E006.40.58.001
INTEM N047.56.47.000 E007.16.52.000
INTIP N046.17.12.098 E006.51.37.598
INVAK N042.54.20.599 E009.42.56.599
IO14L N043.47.16.501 E001.12.01.400
IO14R N043.47.39.800 E001.11.20.000
IO32L N043.28.06.499 E001.31.41.498
IO32R N043.27.54.799 E001.32.10.298
IOH04 N049.22.44.400 W000.08.01.799
IOK28 N048.44.26.700 E004.27.06.700
IOQ30 N047.35.04.898 E001.26.05.500
IOZ05 N047.47.53.498 E001.58.03.900
IOZ23 N048.00.12.301 E002.22.29.302
IP04X N045.48.57.301 E005.58.10.499
IP04Y N045.46.09.502 E005.54.59.602
IP04Z N045.48.30.802 E005.57.40.298
IPM28 N048.34.13.800 E002.53.16.501
IPNOB N049.35.44.002 E003.33.05.000
IPO02 N048.31.47.899 E002.16.58.901
IPO24 N048.49.22.400 E002.36.33.300
IPO25 N048.46.44.400 E002.41.02.501
IPSOG N049.05.19.799 W000.16.06.301
IQA07 N049.07.52.230 E003.53.17.671
IQA25 N049.21.26.078 E004.20.22.261
IQP24 N048.50.29.900 E007.22.43.500
IRBAL N049.41.42.000 E002.37.36.998
IRDIB N049.28.16.298 E001.02.00.100
IRKUN N050.55.16.000 E001.28.00.001
IRMAR N044.47.60.000 E006.47.26.002
IRQ10 N047.59.12.901 W004.28.08.000
ISG26 N048.20.29.299 E006.21.35.701
ISL11 N045.06.39.100 E001.15.54.202
ISL29 N044.58.04.598 E001.42.21.301
ISM26 N047.31.05.401 E007.02.40.402
ISN03 N048.30.49.100 E006.05.12.700
ISTER N040.03.52.600 E004.40.00.001
IT12L N043.40.44.000 E003.46.14.801
ITR36 N042.55.43.370 E004.58.10.312
ITW18 N043.59.24.202 E004.23.58.301
ITW36 N043.31.01.898 E004.26.00.802
IV17X N044.04.11.798 E004.51.28.102
IV17Y N044.03.07.099 E004.51.45.698
IVDEV N047.49.25.900 E007.21.56.401
IVLAM N043.47.21.998 E007.31.45.001
IXILU N047.44.25.001 E006.02.29.000
IXINI N049.07.01.999 W000.15.00.000
IXITO N044.08.04.999 E008.48.13.000
IXIVO N049.46.39.799 E000.16.31.400
IXUDI N047.19.32.300 E007.42.43.898
JARNY N049.11.35.999 E006.05.60.000
JL401 N049.08.41.302 E006.38.16.001
JL403 N049.18.18.000 E006.25.05.002
JL409 N048.56.21.098 E006.11.53.498
JL501 N048.49.59.902 E005.54.19.001
JL502 N048.30.49.000 E005.59.29.000
JL503 N048.42.50.000 E005.55.16.000
JL506 N048.46.51.398 E006.00.11.902
JL508 N048.50.44.200 E006.04.57.900
JR401 N047.31.38.701 E000.01.13.300
JR404 N047.39.32.699 W000.00.35.899
JR406 N047.35.35.700 E000.00.18.698
JR408 N047.34.59.599 W000.05.31.801
JR410 N047.32.57.502 W000.24.53.399
JR412 N047.37.35.900 W000.19.18.401
JULEE N043.00.46.001 E005.37.59.999
JY400 N049.12.55.102 E005.40.24.200
JY402 N049.12.25.499 E005.49.59.999
JY404 N049.11.43.901 E006.03.05.000
JY420 N049.00.17.701 E005.50.17.999
KABOB N043.43.01.700 E001.03.24.502
KABUR N049.36.00.000 W000.07.59.999
KAMER N039.00.00.000 E006.05.17.999
KANIG N042.28.49.102 E002.58.59.401
KASON N047.33.29.999 E004.46.12.000
KB404 N042.22.13.901 E009.40.39.101
KB410 N042.34.34.399 E009.28.25.799
KB412 N042.41.32.201 E009.29.25.300
KB510 N042.43.05.999 E009.31.39.000
KB530 N042.41.12.998 E009.30.42.998
KB550 N042.37.44.501 E009.27.06.098
KB600 N042.48.32.699 E009.40.50.002
KB610 N042.30.16.801 E009.30.14.299
KB700 N042.26.27.802 E009.34.11.701
KB720 N042.25.01.402 E009.32.25.699
KC502 N042.34.18.001 E008.47.34.001
KC504 N042.36.18.000 E008.47.34.001
KC506 N042.57.00.000 E008.31.59.999
KC510 N042.34.40.300 E008.47.34.001
KC512 N042.35.22.301 E008.47.33.900
KELAM N043.10.18.998 E002.52.07.000
KELON N048.48.56.999 E003.52.25.000
KELUD N048.48.03.802 E002.23.40.099
KELUK N046.33.20.002 E005.41.08.002
KEMUR N046.57.39.100 W002.17.09.701
KENAP N049.57.31.000 E004.05.38.000
KENIM N043.46.17.000 E006.48.11.002
KENZO N045.47.38.400 E005.33.09.400
KEPER N047.48.22.000 E000.16.26.000
KERAK N047.49.20.100 W003.09.07.402
KEREB N047.35.29.000 W004.31.28.999
KERIT N043.20.31.999 E008.35.34.001
KEROZ N048.36.38.599 W003.44.39.300
KERVE N048.36.02.700 W003.47.46.000
KESAK N043.18.02.801 E008.06.09.601
KESAX N050.04.14.999 E001.40.27.001
KETEX N048.07.59.999 E002.21.34.999
KETIK N049.19.23.999 W001.52.23.002
KF501 N041.33.21.802 E009.26.40.898
KF520 N041.27.12.600 E009.01.34.201
KF600 N041.30.00.000 E008.49.16.000
KF610 N041.40.57.000 E008.55.50.002
KF620 N041.51.52.999 E009.02.26.002
KF630 N041.32.53.999 E008.55.27.998
KF640 N041.30.06.998 E009.01.48.000
KF680 N041.29.17.999 E008.41.19.000
KF700 N041.28.52.500 E009.15.29.002
KF710 N041.35.10.000 E009.13.00.001
KF730 N041.45.31.000 E009.29.34.501
KF750 N041.33.14.900 E009.08.12.300
KIHVI N049.11.57.502 E002.18.54.500
KINES N045.19.53.000 E006.45.19.001
KINNI N046.05.20.000 E006.12.42.098
KJ400 N041.52.21.299 E008.46.13.699
KJ406 N041.43.02.302 E008.40.26.699
KJ407 N041.46.33.499 E008.42.37.598
KJ408 N041.46.21.000 E008.42.29.902
KJ410 N041.50.48.800 E008.45.16.200
KJ412 N041.47.52.102 E008.34.38.100
KJ414 N041.42.22.201 E008.32.44.700
KJ506 N042.00.59.699 E008.39.36.500
KJ800 N041.56.54.499 E008.25.31.001
KJ810 N042.01.53.602 E008.35.04.200
KJ830 N042.16.52.201 E008.37.41.099
KJ850 N042.20.16.800 E008.47.26.401
KJ870 N041.58.34.900 E008.51.29.300
KJ880 N041.46.24.600 E008.54.53.600
KJ890 N041.45.40.000 E008.26.04.499
KJ900 N041.38.59.600 E008.24.10.501
KJ910 N041.32.09.499 E008.30.28.102
KOGAS N045.48.29.999 E006.23.26.999
KOKIN N043.13.32.700 E008.02.08.902
KOLEK N046.36.46.001 W005.24.29.002
KOLIG N046.23.30.998 W005.20.48.001
KOLIS N044.20.57.001 E000.45.41.000
KOLIV N049.17.59.899 E001.34.14.002
KOLON N043.43.18.998 E006.57.11.999
KONAN N051.07.50.750 E002.00.00.000
KONON N043.16.05.002 E002.25.32.999
KOPIP N046.55.50.999 W007.30.14.000
KOPOR N049.30.51.001 E002.25.17.000
KOPPA N042.27.57.899 E009.38.15.101
KORAB N043.48.24.001 E002.42.06.001
KORER N047.41.06.000 W002.30.02.999
KORUL N044.50.06.799 W006.55.10.999
KOTAP N048.16.59.999 E002.17.60.000
KOTEM N050.00.00.000 W001.03.14.000
KOTIS N047.13.48.000 E002.48.09.000
KOTIT N044.36.09.000 E005.41.26.999
KOTIX N041.48.14.000 E008.41.49.999
KOTOP N042.30.15.998 E004.16.05.002
KOTUN N048.43.27.998 E003.52.16.000
KOVAK N047.59.35.002 E000.50.48.001
KOVAR N046.23.30.998 E005.49.00.998
KOVIN N049.29.08.999 E003.06.23.000
KUBOL N043.06.16.600 E005.13.10.999
KUBOM N047.26.10.000 E006.56.44.999
KUDIN N049.41.35.002 E005.15.46.001
KUDUP N046.13.48.101 E005.34.33.701
KUKOR N046.32.30.599 E003.07.45.001
KUNAV N050.30.54.000 E001.03.56.002
KUPIM N040.20.03.998 E007.17.52.001
KUPOL N047.37.14.002 E004.33.22.000
KURIR N044.43.31.901 E004.54.01.400
KURIS N047.35.58.999 W001.31.03.000
KUSEK N047.42.22.000 E002.34.16.000
KUTAN N047.48.27.000 E004.15.23.000
KUTEX N050.35.52.001 E003.07.10.999
KUVEB N049.38.33.400 E000.14.42.799
KUVIV N048.23.29.000 E002.42.06.001
LA401 N047.59.05.600 E003.30.58.900
LA430 N047.45.59.602 E003.29.06.799
LA450 N047.55.50.401 E003.20.12.599
LA501 N047.44.19.298 E003.28.52.601
LA502 N047.41.11.198 E003.28.25.900
LA511 N047.38.23.899 E003.22.06.100
LA530 N047.55.36.998 E003.30.29.099
LABAL N046.01.39.000 E003.21.18.000
LABAP N044.36.54.000 W000.49.59.999
LABIG N048.44.58.402 E002.45.32.900
LABUL N048.17.57.001 W001.53.21.998
LACOU N044.17.48.401 E000.54.15.800
LADAV N048.17.33.400 W000.53.50.302
LAGEN N044.23.39.001 E008.29.53.002
LAKOB N046.52.59.999 E003.05.46.000
LALAT N043.23.55.000 E005.56.11.602
LALGO N043.02.31.852 E000.15.09.979
LALKU N048.11.47.501 W001.04.56.100
LALMO N047.49.22.400 W003.09.32.000
LALTA N043.11.01.000 E000.10.43.000
LALUX N048.17.11.000 E002.24.32.000
LAMDO N045.33.20.002 E006.09.09.000
LAMUR N046.34.46.999 E007.13.53.000
LAMUT N047.07.05.999 E002.59.04.999
LANET N042.42.10.001 E003.06.25.600
LANKO N043.13.37.999 E006.00.51.998
LANOM N048.17.16.199 W001.02.25.001
LANVI N048.18.42.001 E005.47.49.999
LAPAT N045.30.01.001 E005.33.29.002
LAPAX N048.29.54.701 E002.23.32.701
LAPEX N047.00.00.000 W008.00.00.000
LAPOS N044.20.24.000 W000.51.36.000
LAPOX N048.06.52.402 W001.57.17.798
LAPRO N043.25.00.001 E002.51.27.000
LAPUB N045.15.42.599 E003.37.13.102
LARDU N049.03.15.199 E000.31.40.300
LARLA N049.22.41.002 W007.07.14.999
LAROK N046.42.38.999 W001.26.01.000
LARON N046.13.39.000 E002.11.53.999
LARPO N049.06.29.801 E002.35.22.600
LARSU N044.40.06.398 E004.55.17.602
LASAT N048.09.32.198 E006.41.02.900
LASBO N043.36.19.102 E001.33.03.701
LASEV N045.58.52.000 E002.15.41.000
LASIV N048.54.02.999 E004.13.36.998
LASUN N047.24.50.512 E007.32.14.741
LASUR N044.40.01.999 E005.34.35.000
LASVA N041.58.40.102 E008.30.33.998
LASVO N045.02.21.001 E001.14.29.000
LATAM N045.02.01.900 E004.14.20.800
LATEK N042.52.30.000 W000.39.24.998
LATGO N048.28.49.001 W000.15.00.000
LATRA N048.04.59.999 E002.31.00.001
LAULY N048.09.25.999 E003.42.07.999
LAVKU N043.45.17.500 E001.39.28.901
LAVRA N044.39.15.001 E001.31.49.001
LB181 N045.51.39.600 E005.46.54.502
LB182 N045.51.50.800 E005.51.41.501
LB403 N045.51.26.201 E005.46.54.502
LB600 N045.33.14.800 E005.53.13.402
LB601 N045.32.12.502 E005.46.59.599
LB602 N045.37.54.199 E005.44.18.499
LB620 N045.33.38.801 E005.53.11.501
LB621 N045.39.27.698 E005.51.31.298
LB622 N045.59.03.998 E006.11.24.000
LB623 N046.00.47.002 E006.14.03.998
LC402 N045.39.20.498 E003.33.05.198
LC403 N045.49.49.199 E003.37.20.600
LC409 N045.47.12.502 E003.10.14.999
LC411 N045.53.47.000 E003.11.44.002
LCA N046.41.29.101 E002.08.58.499
LCA36 N046.56.08.009 E001.21.18.860
LD409 N047.03.51.502 E002.22.42.899
LEBRI N045.48.40.000 W002.32.01.000
LECAR N045.41.58.099 E001.00.57.802
LEGMO N047.43.58.001 W004.00.29.999
LEGRI N046.06.56.999 E004.19.05.999
LEKLA N043.50.58.600 E003.22.16.799
LEKSO N045.03.56.801 E003.59.58.499
LELNA N049.58.57.000 W002.06.23.000
LEMAR N049.03.47.002 W000.37.22.001
LEMIN N046.31.00.199 E003.03.12.600
LEMKA N046.37.44.000 W000.15.00.000
LEMPU N043.28.12.500 E006.57.19.400
LENSU N047.57.54.000 W002.57.43.999
LEQOS N048.54.02.498 E002.39.20.902
LERAK N049.01.08.000 W002.24.31.000
LERDU N046.50.26.902 E005.49.41.700
LERGA N045.15.26.201 E003.45.00.601
LERGI N045.00.00.000 E000.30.00.000
LERMA N043.09.56.999 E007.04.23.002
LESDO N049.48.29.999 E003.19.05.002
LESGA N048.53.17.902 E000.48.17.798
LESPI N046.06.48.600 E003.57.28.001
LGH34 N043.56.16.681 E000.17.36.352
LH401 N046.41.35.700 E004.59.07.001
LH402 N046.39.22.601 E004.55.11.201
LH403 N046.43.14.401 E004.50.34.800
LH501 N046.51.14.602 E004.48.38.999
LH502 N046.45.27.601 E004.54.30.802
LIBLO N042.15.04.000 E008.49.41.999
LIBRU N044.53.22.801 W000.11.23.701
LIGUR N043.32.37.000 E008.58.39.000
LIMGO N049.38.13.999 E006.16.54.001
LIMTA N047.49.05.300 E001.50.51.000
LINAK N045.31.45.998 E001.09.11.002
LINGU N042.10.00.800 E009.38.58.499
LINNA N045.49.01.700 E005.58.48.101
LIPNI N049.31.48.000 E005.50.44.999
LIPSU N042.56.37.100 E005.07.06.701
LIRKO N046.34.15.398 E005.48.51.502
LIRMA N047.41.56.000 W003.42.56.002
LIRSO N048.42.36.799 E003.19.55.801
LISEU N049.06.11.999 E000.24.06.998
LISMO N046.52.14.002 E005.46.41.002
LIZAD N049.35.25.001 W004.19.49.001
LL101 N045.18.14.000 E005.42.58.000
LL102 N045.17.44.002 E005.38.47.000
LL103 N045.08.17.002 E005.31.12.000
LL361 N045.55.40.300 E005.03.49.702
LL362 N045.49.41.498 E004.49.35.198
LL405 N045.35.49.801 E005.06.14.699
LL406 N045.46.37.801 E005.04.55.999
LL505 N045.46.38.701 E005.05.12.098
LL506 N045.36.01.598 E005.06.29.401
LL600 N046.01.56.899 E004.13.44.900
LMB33 N043.35.51.760 E000.43.18.829
LMG18 N045.30.59.000 E001.00.05.000
LMG27 N046.04.33.848 E001.33.06.340
LN400 N046.39.51.098 E003.55.50.498
LN404 N046.34.32.999 E003.43.32.498
LN410 N046.21.04.601 E004.04.14.498
LN412 N046.17.54.499 E003.56.53.401
LN500 N046.09.53.899 E004.05.46.000
LN502 N046.08.16.901 E004.15.40.100
LN504 N046.15.09.601 E004.18.00.601
LN510 N046.28.37.999 E003.57.26.600
LO402 N046.14.17.002 E004.14.30.901
LO404 N046.17.54.600 E003.56.17.200
LO406 N046.13.46.600 E004.04.26.602
LO408 N046.08.30.001 E004.02.13.099
LOBMO N044.58.59.999 E003.01.45.001
LODKO N045.47.15.698 W000.05.34.901
LOGIS N043.42.11.002 E005.10.41.002
LOGNI N046.14.35.002 E005.05.34.001
LOKDU N041.58.50.002 E008.01.58.001
LOKPA N044.13.08.000 E001.09.06.998
LOMRA N043.20.39.001 E001.52.59.002
LONSU N042.46.36.998 E008.01.26.000
LOPLA N047.28.18.001 W003.35.13.999
LOPSU N048.20.25.199 E007.17.28.100
LORKU N049.56.17.999 W002.22.16.000
LORNI N049.25.09.901 E003.27.05.000
LORTO N043.37.55.099 E000.59.45.802
LOTEE N044.39.31.500 W005.50.11.900
LOUPY N048.52.11.600 E005.05.06.040
LP402 N045.50.22.600 E005.54.18.601
LP403 N045.51.26.201 E005.46.54.502
LP404 N045.43.50.700 E005.52.22.102
LP405 N045.52.42.802 E005.51.37.001
LP408 N045.48.20.002 E005.51.04.601
LP409 N045.50.40.801 E005.53.44.902
LP411 N045.59.02.000 E006.09.41.299
LP412 N045.56.20.400 E006.03.51.199
LP500 N045.53.00.701 E006.05.04.801
LP600 N045.58.40.199 E006.09.16.301
LP601 N045.55.32.002 E006.01.35.000
LP610 N046.01.17.000 E006.13.00.001
LP613 N045.50.49.499 E005.54.49.100
LP615 N045.52.27.901 E005.56.41.600
LP620 N045.58.00.001 E006.12.38.002
LS400 N045.18.54.900 E005.35.26.300
LS401 N045.17.55.799 E005.32.39.098
LS402 N045.13.09.998 E005.08.02.400
LS404 N045.25.12.900 E005.35.30.199
LS406 N045.21.42.901 E005.35.28.100
LS408 N045.21.44.302 E005.30.30.200
LS410 N045.21.47.099 E005.16.40.501
LS45C N045.06.08.071 E004.32.37.489
LS45D N045.02.43.559 E005.28.30.961
LS508 N045.21.47.801 E005.09.33.998
LS510 N045.21.45.101 E005.27.06.300
LS512 N045.25.55.402 E005.18.53.201
LS514 N045.24.31.601 E005.14.52.699
LSE28 N045.39.31.381 E004.26.13.229
LSE29 N046.03.40.838 E004.34.00.232
LSE29 N046.12.35.471 E005.16.56.701
LSE30 N045.14.47.389 E005.08.49.549
LSE40 N046.01.56.870 E004.13.45.030
LTP39 N045.56.06.511 E006.06.48.589
LTP41 N045.57.23.918 E006.09.00.292
LTP44 N045.59.26.480 E006.12.09.270
LU405 N044.43.53.101 E004.49.30.101
LU406 N044.43.14.999 E004.55.53.501
LU408 N044.47.18.701 E004.56.39.998
LU410 N045.01.09.001 E004.59.19.100
LUC30 N043.23.07.091 E006.56.29.681
LUC35 N043.18.32.108 E007.02.56.152
LUGEN N046.34.59.999 W000.51.40.000
LUGIS N050.00.00.000 W000.52.20.100
LUKEM N049.04.30.000 W001.27.22.000
LUKI1 N049.21.50.000 E000.41.20.000
LUKI2 N049.28.43.000 E000.43.16.000
LUKI3 N049.36.38.999 E000.48.52.999
LUKI4 N049.43.25.000 E000.57.24.001
LUKI5 N049.48.36.000 E001.08.16.001
LUKID N046.44.30.998 E005.32.03.998
LUKIM N044.08.24.000 E009.18.31.000
LUKIP N049.18.56.999 E000.29.47.000
LUKUB N045.19.32.002 W002.56.57.998
LUKUM N044.55.44.000 E005.10.58.001
LULID N047.07.29.600 W001.37.56.201
LULIP N049.18.17.100 W000.04.33.899
LULUT N044.23.55.000 W000.50.22.999
LUMAN N047.56.21.998 E000.24.47.999
LUMAS N041.43.59.599 E004.40.00.001
LUMEL N047.24.25.999 E007.09.14.000
LUMEV N048.28.10.200 W004.26.37.399
LUMID N044.13.59.999 E003.47.21.001
LUMIL N050.25.10.999 E002.58.09.998
LUMIX N043.00.38.999 E005.20.06.000
LUMOG N049.16.30.101 W001.11.32.302
LUNEL N043.41.21.901 E004.08.44.999
LUNOR N040.23.06.000 E005.23.48.001
LUPAM N048.56.17.002 E003.32.57.998
LUPEN N048.26.06.191 E007.44.01.039
LUPER N043.42.09.000 E006.49.31.001
LURAG N045.31.40.001 E007.05.20.000
LUREN N048.01.32.999 E003.54.50.000
LUSAR N046.40.08.000 E005.10.46.099
LUSEM N043.22.28.999 W001.46.50.002
LUSIT N049.12.52.999 W001.47.44.002
LUSOL N043.46.17.000 E006.04.43.000
LUSON N046.30.00.000 W001.21.02.999
LUTAS N047.29.03.998 W002.34.43.000
LUTAX N049.32.57.998 E005.48.58.000
LUTIL N047.35.47.000 E000.05.10.000
LUVAL N048.17.38.000 E005.09.13.000
LUVOB N045.47.00.701 E005.39.31.500
LUVOP N048.20.17.999 W001.44.42.000
LUXAN N045.22.28.999 E005.07.58.001
LUXEL N049.20.39.800 E000.56.09.499
LUXUS N043.32.56.000 E006.59.30.998
LV402 N046.04.05.099 E003.15.43.402
LV404 N045.58.08.602 E003.14.31.801
LV410 N046.13.33.200 E003.24.54.299
LW400 N045.10.20.600 E002.23.58.898
LW404 N045.01.33.701 E002.10.31.501
LW410 N044.51.42.098 E002.26.45.701
LW412 N044.56.34.800 E002.11.10.702
LX210 N046.48.22.601 E001.40.35.800
LX212 N046.58.55.499 E001.42.23.900
LX214 N047.05.08.700 E001.48.47.801
LX222 N046.44.40.898 E001.27.51.800
LX282 N046.48.09.400 E001.36.29.599
LX284 N046.44.13.600 E001.48.04.100
LX301 N046.50.10.900 E001.24.43.402
LX302 N046.52.31.501 E001.35.50.899
LX304 N046.44.08.801 E001.27.54.601
LX305 N046.37.29.798 E001.30.17.201
LX382 N046.50.00.701 E001.50.00.802
LX384 N046.57.46.199 E001.35.20.299
LY401 N045.35.22.700 E005.24.21.398
LY402 N046.00.37.102 E005.07.36.300
LY403 N045.50.52.501 E004.53.33.900
LY404 N045.36.57.100 E004.59.29.699
LY411 N045.38.24.601 E004.47.51.698
LY412 N045.57.06.199 E004.42.57.499
LY503 N045.36.24.599 E004.59.43.400
LY504 N045.52.18.901 E004.52.57.000
MA03 N047.08.00.481 W001.37.32.650
MA07 N048.57.34.330 E002.24.15.368
MA10 N043.13.05.329 E002.16.32.729
MA13 N044.25.07.838 E002.27.47.549
MA13 N050.31.52.741 E001.36.01.181
MA14 N043.35.18.920 E002.15.22.759
MA15 N044.54.43.762 E002.24.17.219
MA15 N047.37.26.990 E007.30.19.282
MA18 N045.41.05.910 E005.52.34.939
MA20 N043.12.33.700 E000.00.33.188
MA23 N048.33.04.500 E007.39.05.360
MA258 N048.44.23.842 E002.27.09.569
MA26 N047.33.42.998 W000.17.44.498
MA29 N045.02.00.290 E001.30.16.589
MABES N046.20.24.799 E005.15.54.202
MABIP N043.13.18.001 E001.31.18.001
MABOL N043.27.29.002 E000.33.29.999
MABUG N049.47.04.999 W005.56.12.001
MADEK N048.30.09.000 W006.59.20.000
MADIV N046.39.25.999 E003.55.25.000
MADKA N041.19.59.999 E009.16.05.999
MADOT N045.43.48.202 E004.30.50.400
MADRA N043.13.45.599 E005.19.47.899
MAGEC N043.44.53.999 W001.11.44.999
MAGIP N050.45.12.398 E002.48.20.002
MAGOP N041.18.41.000 E007.53.44.999
MAKIL N044.12.34.999 E002.20.22.999
